week,year,quarter,month,week_number,sku,functionality,functionality_code,color,color_code,feat_main_page,feat_main_flag,vendor,weekly_sales,price,revenue
2018-03-19,2018,1,3,11,3,Headphones,7,purple,9,FALSE,0,1,14,106.09,1485.26
2018-03-26,2018,1,3,12,3,Headphones,7,purple,9,FALSE,0,1,16,107.30,1716.80
2018-04-02,2018,2,4,13,3,Headphones,7,purple,9,FALSE,0,1,12,106.52,1278.24
2018-04-09,2018,2,4,14,3,Headphones,7,purple,9,FALSE,0,1,6,108.99,653.94
2018-04-16,2018,2,4,15,3,Headphones,7,purple,9,FALSE,0,1,13,107.99,1403.87
2018-04-23,2018,2,4,16,3,Headphones,7,purple,9,FALSE,0,1,8,108.99,871.92
2018-04-30,2018,2,4,17,3,Headphones,7,purple,9,FALSE,0,1,14,108.99,1525.86
2018-05-07,2018,2,5,18,3,Headphones,7,purple,9,FALSE,0,1,18,94.28,1697.04
2018-05-14,2018,2,5,19,3,Headphones,7,purple,9,TRUE,1,1,22,108.99,2397.78
2018-05-21,2018,2,5,20,3,Headphones,7,purple,9,FALSE,0,1,13,108.99,1416.87
2018-05-28,2018,2,5,21,3,Headphones,7,purple,9,FALSE,0,1,15,109.99,1649.85
2018-06-04,2018,2,6,22,3,Headphones,7,purple,9,TRUE,1,1,20,109.25,2185.00
2018-06-11,2018,2,6,23,3,Headphones,7,purple,9,FALSE,0,1,20,111.19,2223.80
2018-06-18,2018,2,6,24,3,Headphones,7,purple,9,FALSE,0,1,14,110.19,1542.66
2018-06-25,2018,2,6,25,3,Headphones,7,purple,9,TRUE,1,1,26,109.99,2859.74
2018-07-02,2018,3,7,26,3,Headphones,7,purple,9,TRUE,1,1,16,108.99,1743.84
2018-07-09,2018,3,7,27,3,Headphones,7,purple,9,TRUE,1,1,15,109.99,1649.85
2018-07-16,2018,3,7,28,3,Headphones,7,purple,9,TRUE,1,1,35,107.99,3779.65
2018-07-23,2018,3,7,29,3,Headphones,7,purple,9,FALSE,0,1,25,109.99,2749.75
2018-07-30,2018,3,7,30,3,Headphones,7,purple,9,TRUE,1,1,20,108.99,2179.80
2018-08-06,2018,3,8,31,3,Headphones,7,purple,9,FALSE,0,1,13,109.99,1429.87
2018-08-13,2018,3,8,32,3,Headphones,7,purple,9,FALSE,0,1,22,108.99,2397.78
2018-08-20,2018,3,8,33,3,Headphones,7,purple,9,TRUE,1,1,24,108.99,2615.76
2018-08-27,2018,3,8,34,3,Headphones,7,purple,9,TRUE,1,1,15,109.99,1649.85
2018-09-03,2018,3,9,35,3,Headphones,7,purple,9,FALSE,0,1,14,109.99,1539.86
2018-09-10,2018,3,9,36,3,Headphones,7,purple,9,TRUE,1,1,18,107.16,1928.88
2018-09-17,2018,3,9,37,3,Headphones,7,purple,9,FALSE,0,1,9,107.99,971.91
2018-09-24,2018,3,9,38,3,Headphones,7,purple,9,FALSE,0,1,11,107.99,1187.89
2016-10-31,2016,4,10,44,4,"Mobile phone accessories",6,red,3,FALSE,0,6,28,13.20,369.60
2016-11-07,2016,4,11,45,4,"Mobile phone accessories",6,red,3,TRUE,1,6,19,12.25,232.75
2016-11-14,2016,4,11,46,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,14.29,128.61
2016-11-21,2016,4,11,47,4,"Mobile phone accessories",6,red,3,TRUE,1,6,14,14.29,200.06
2016-11-28,2016,4,11,48,4,"Mobile phone accessories",6,red,3,TRUE,1,6,7,12.29,86.03
2016-12-05,2016,4,12,49,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,13.29,132.90
2016-12-12,2016,4,12,50,4,"Mobile phone accessories",6,red,3,TRUE,1,6,14,13.88,194.32
2016-12-19,2016,4,12,51,4,"Mobile phone accessories",6,red,3,TRUE,1,6,23,14.29,328.67
2016-12-26,2016,4,12,52,4,"Mobile phone accessories",6,red,3,TRUE,1,6,15,13.29,199.35
2017-01-02,2017,1,1,1,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,14.65,131.85
2017-01-09,2017,1,1,2,4,"Mobile phone accessories",6,red,3,TRUE,1,6,17,14.29,242.93
2017-01-16,2017,1,1,3,4,"Mobile phone accessories",6,red,3,TRUE,1,6,5,13.29,66.45
2017-01-23,2017,1,1,4,4,"Mobile phone accessories",6,red,3,TRUE,1,6,6,12.29,73.74
2017-01-30,2017,1,1,5,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,15.14,151.40
2017-02-06,2017,1,2,6,4,"Mobile phone accessories",6,red,3,TRUE,1,6,11,12.29,135.19
2017-02-13,2017,1,2,7,4,"Mobile phone accessories",6,red,3,TRUE,1,6,4,13.29,53.16
2017-02-20,2017,1,2,8,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,13.29,119.61
2017-02-27,2017,1,2,9,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,20.99,146.93
2017-03-06,2017,1,3,10,4,"Mobile phone accessories",6,red,3,FALSE,0,6,8,20.99,167.92
2017-03-13,2017,1,3,11,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,14.29,142.90
2017-03-20,2017,1,3,12,4,"Mobile phone accessories",6,red,3,FALSE,0,6,11,18.63,204.93
2017-03-27,2017,1,3,13,4,"Mobile phone accessories",6,red,3,TRUE,1,6,7,16.49,115.43
2017-04-03,2017,2,4,14,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,18.45,110.70
2017-04-10,2017,2,4,15,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,12.29,110.61
2017-04-17,2017,2,4,16,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,12.29,110.61
2017-04-24,2017,2,4,17,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,21.99,153.93
2017-05-01,2017,2,5,18,4,"Mobile phone accessories",6,red,3,FALSE,0,6,8,19.99,159.92
2017-05-08,2017,2,5,19,4,"Mobile phone accessories",6,red,3,FALSE,0,6,3,19.99,59.97
2017-05-15,2017,2,5,20,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,19.71,137.97
2017-05-22,2017,2,5,21,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,14.29,128.61
2017-05-29,2017,2,5,22,4,"Mobile phone accessories",6,red,3,TRUE,1,6,23,13.96,321.08
2017-06-05,2017,2,6,23,4,"Mobile phone accessories",6,red,3,FALSE,0,6,9,18.08,162.72
2017-06-12,2017,2,6,24,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,15.49,139.41
2017-06-19,2017,2,6,25,4,"Mobile phone accessories",6,red,3,FALSE,0,6,3,24.29,72.87
2017-06-26,2017,2,6,26,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,22.53,135.18
2017-07-03,2017,3,7,27,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.29,163.03
2017-07-10,2017,3,7,28,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,25.29,151.74
2017-07-17,2017,3,7,29,4,"Mobile phone accessories",6,red,3,FALSE,0,6,4,25.29,101.16
2017-07-24,2017,3,7,30,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.29,163.03
2017-07-31,2017,3,7,31,4,"Mobile phone accessories",6,red,3,FALSE,0,6,1,23.01,23.01
2017-08-07,2017,3,8,32,4,"Mobile phone accessories",6,red,3,FALSE,0,6,2,25.29,50.58
2017-08-14,2017,3,8,33,4,"Mobile phone accessories",6,red,3,TRUE,1,6,5,17.68,88.40
2017-08-21,2017,3,8,34,4,"Mobile phone accessories",6,red,3,FALSE,0,6,1,25.29,25.29
2017-08-28,2017,3,8,35,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,25.29,177.03
2017-09-04,2017,3,9,36,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,25.29,151.74
2017-09-11,2017,3,9,37,4,"Mobile phone accessories",6,red,3,FALSE,0,6,5,25.29,126.45
2017-09-18,2017,3,9,38,4,"Mobile phone accessories",6,red,3,TRUE,1,6,7,19.89,139.23
2017-09-25,2017,3,9,39,4,"Mobile phone accessories",6,red,3,FALSE,0,6,4,24.29,97.16
2017-10-02,2017,4,10,40,4,"Mobile phone accessories",6,red,3,FALSE,0,6,2,18.89,37.78
2017-10-09,2017,4,10,41,4,"Mobile phone accessories",6,red,3,TRUE,1,6,5,15.49,77.45
2017-10-16,2017,4,10,42,4,"Mobile phone accessories",6,red,3,FALSE,0,6,4,23.29,93.16
2017-10-23,2017,4,10,43,4,"Mobile phone accessories",6,red,3,FALSE,0,6,5,24.19,120.95
2017-10-30,2017,4,10,44,4,"Mobile phone accessories",6,red,3,FALSE,0,6,5,22.72,113.60
2017-11-06,2017,4,11,45,4,"Mobile phone accessories",6,red,3,TRUE,1,6,5,19.79,98.95
2017-11-13,2017,4,11,46,4,"Mobile phone accessories",6,red,3,FALSE,0,6,5,22.19,110.95
2017-11-20,2017,4,11,47,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,24.19,145.14
2017-11-27,2017,4,11,48,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,12.19,85.33
2017-12-04,2017,4,12,49,4,"Mobile phone accessories",6,red,3,TRUE,1,6,14,12.49,174.86
2017-12-11,2017,4,12,50,4,"Mobile phone accessories",6,red,3,TRUE,1,6,7,14.49,101.43
2017-12-18,2017,4,12,51,4,"Mobile phone accessories",6,red,3,FALSE,0,6,2,18.34,36.68
2017-12-25,2017,4,12,52,4,"Mobile phone accessories",6,red,3,TRUE,1,6,11,13.70,150.70
2018-01-01,2018,1,1,0,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.19,162.33
2018-01-08,2018,1,1,1,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,24.19,145.14
2018-01-15,2018,1,1,2,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.19,162.33
2018-01-22,2018,1,1,3,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.19,162.33
2018-01-29,2018,1,1,4,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,23.19,162.33
2018-02-05,2018,1,2,5,4,"Mobile phone accessories",6,red,3,TRUE,1,6,6,24.19,145.14
2018-02-12,2018,1,2,6,4,"Mobile phone accessories",6,red,3,FALSE,0,6,4,21.99,87.96
2018-02-19,2018,1,2,7,4,"Mobile phone accessories",6,red,3,TRUE,1,6,5,19.99,99.95
2018-02-26,2018,1,2,8,4,"Mobile phone accessories",6,red,3,TRUE,1,6,7,19.99,139.93
2018-03-05,2018,1,3,9,4,"Mobile phone accessories",6,red,3,FALSE,0,6,13,19.99,259.87
2018-03-12,2018,1,3,10,4,"Mobile phone accessories",6,red,3,FALSE,0,6,11,21.99,241.89
2018-03-19,2018,1,3,11,4,"Mobile phone accessories",6,red,3,TRUE,1,6,13,19.99,259.87
2018-03-26,2018,1,3,12,4,"Mobile phone accessories",6,red,3,FALSE,0,6,14,18.34,256.76
2018-04-02,2018,2,4,13,4,"Mobile phone accessories",6,red,3,TRUE,1,6,8,19.79,158.32
2018-04-09,2018,2,4,14,4,"Mobile phone accessories",6,red,3,FALSE,0,6,8,20.99,167.92
2018-04-16,2018,2,4,15,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,20.99,209.90
2018-04-23,2018,2,4,16,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,20.99,188.91
2018-04-30,2018,2,4,17,4,"Mobile phone accessories",6,red,3,FALSE,0,6,8,19.79,158.32
2018-05-07,2018,2,5,18,4,"Mobile phone accessories",6,red,3,TRUE,1,6,17,20.99,356.83
2018-05-14,2018,2,5,19,4,"Mobile phone accessories",6,red,3,TRUE,1,6,12,21.99,263.88
2018-05-21,2018,2,5,20,4,"Mobile phone accessories",6,red,3,TRUE,1,6,15,21.99,329.85
2018-05-28,2018,2,5,21,4,"Mobile phone accessories",6,red,3,FALSE,0,6,12,19.79,237.48
2018-06-04,2018,2,6,22,4,"Mobile phone accessories",6,red,3,FALSE,0,6,10,19.99,199.90
2018-06-11,2018,2,6,23,4,"Mobile phone accessories",6,red,3,FALSE,0,6,17,17.79,302.43
2018-06-18,2018,2,6,24,4,"Mobile phone accessories",6,red,3,FALSE,0,6,14,17.79,249.06
2018-06-25,2018,2,6,25,4,"Mobile phone accessories",6,red,3,TRUE,1,6,18,18.79,338.22
2018-07-02,2018,3,7,26,4,"Mobile phone accessories",6,red,3,TRUE,1,6,13,17.79,231.27
2018-07-09,2018,3,7,27,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,19.79,197.90
2018-07-16,2018,3,7,28,4,"Mobile phone accessories",6,red,3,FALSE,0,6,4,26.49,105.96
2018-07-23,2018,3,7,29,4,"Mobile phone accessories",6,red,3,TRUE,1,6,14,22.54,315.56
2018-07-30,2018,3,7,30,4,"Mobile phone accessories",6,red,3,TRUE,1,6,4,26.49,105.96
2018-08-06,2018,3,8,31,4,"Mobile phone accessories",6,red,3,TRUE,1,6,11,26.72,293.92
2018-08-13,2018,3,8,32,4,"Mobile phone accessories",6,red,3,TRUE,1,6,11,25.49,280.39
2018-08-20,2018,3,8,33,4,"Mobile phone accessories",6,red,3,FALSE,0,6,7,19.79,138.53
2018-08-27,2018,3,8,34,4,"Mobile phone accessories",6,red,3,FALSE,0,6,6,18.79,112.74
2018-09-03,2018,3,9,35,4,"Mobile phone accessories",6,red,3,TRUE,1,6,12,27.49,329.88
2018-09-10,2018,3,9,36,4,"Mobile phone accessories",6,red,3,FALSE,0,6,14,15.32,214.48
2018-09-17,2018,3,9,37,4,"Mobile phone accessories",6,red,3,TRUE,1,6,10,21.99,219.90
2018-09-24,2018,3,9,38,4,"Mobile phone accessories",6,red,3,TRUE,1,6,9,27.49,247.41
2016-10-31,2016,4,10,44,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,8.77,78.93
2016-11-07,2016,4,11,45,5,"Mobile phone accessories",6,red,3,TRUE,1,10,22,7.16,157.52
2016-11-14,2016,4,11,46,5,"Mobile phone accessories",6,red,3,TRUE,1,10,23,8.08,185.84
2016-11-21,2016,4,11,47,5,"Mobile phone accessories",6,red,3,TRUE,1,10,16,8.99,143.84
2016-11-28,2016,4,11,48,5,"Mobile phone accessories",6,red,3,TRUE,1,10,36,8.10,291.60
2016-12-05,2016,4,12,49,5,"Mobile phone accessories",6,red,3,TRUE,1,10,18,6.18,111.24
2016-12-12,2016,4,12,50,5,"Mobile phone accessories",6,red,3,TRUE,1,10,15,8.06,120.90
2016-12-19,2016,4,12,51,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,8.41,92.51
2016-12-26,2016,4,12,52,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,3.88,42.68
2017-01-02,2017,1,1,1,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,8.24,41.20
2017-01-09,2017,1,1,2,5,"Mobile phone accessories",6,red,3,FALSE,0,10,8,7.42,59.36
2017-01-16,2017,1,1,3,5,"Mobile phone accessories",6,red,3,FALSE,0,10,1,15.49,15.49
2017-01-23,2017,1,1,4,5,"Mobile phone accessories",6,red,3,FALSE,0,10,3,16.49,49.47
2017-01-30,2017,1,1,5,5,"Mobile phone accessories",6,red,3,FALSE,0,10,1,16.49,16.49
2017-02-06,2017,1,2,6,5,"Mobile phone accessories",6,red,3,TRUE,1,10,4,9.99,39.96
2017-02-13,2017,1,2,7,5,"Mobile phone accessories",6,red,3,TRUE,1,10,2,9.99,19.98
2017-02-20,2017,1,2,8,5,"Mobile phone accessories",6,red,3,TRUE,1,10,12,8.99,107.88
2017-02-27,2017,1,2,9,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,9.68,67.76
2017-03-06,2017,1,3,10,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,8.99,44.95
2017-03-13,2017,1,3,11,5,"Mobile phone accessories",6,red,3,TRUE,1,10,6,8.99,53.94
2017-03-20,2017,1,3,12,5,"Mobile phone accessories",6,red,3,TRUE,1,10,3,9.99,29.97
2017-03-27,2017,1,3,13,5,"Mobile phone accessories",6,red,3,FALSE,0,10,2,16.49,32.98
2017-04-03,2017,2,4,14,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,9.99,89.91
2017-04-10,2017,2,4,15,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,10.99,54.95
2017-04-17,2017,2,4,16,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,10.99,76.93
2017-04-24,2017,2,4,17,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,10.99,54.95
2017-05-01,2017,2,5,18,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,10.99,142.87
2017-05-08,2017,2,5,19,5,"Mobile phone accessories",6,red,3,FALSE,0,10,8,15.49,123.92
2017-05-15,2017,2,5,20,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,9.99,129.87
2017-05-22,2017,2,5,21,5,"Mobile phone accessories",6,red,3,TRUE,1,10,4,8.99,35.96
2017-05-29,2017,2,5,22,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,8.99,62.93
2017-06-05,2017,2,6,23,5,"Mobile phone accessories",6,red,3,TRUE,1,10,2,9.99,19.98
2017-06-12,2017,2,6,24,5,"Mobile phone accessories",6,red,3,TRUE,1,10,6,8.99,53.94
2017-06-19,2017,2,6,25,5,"Mobile phone accessories",6,red,3,TRUE,1,10,14,9.99,139.86
2017-06-26,2017,2,6,26,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,9.99,69.93
2017-07-03,2017,3,7,27,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,9.99,89.91
2017-07-10,2017,3,7,28,5,"Mobile phone accessories",6,red,3,TRUE,1,10,6,10.99,65.94
2017-07-17,2017,3,7,29,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,16.49,82.45
2017-07-24,2017,3,7,30,5,"Mobile phone accessories",6,red,3,TRUE,1,10,6,8.99,53.94
2017-07-31,2017,3,7,31,5,"Mobile phone accessories",6,red,3,FALSE,0,10,4,16.49,65.96
2017-08-07,2017,3,8,32,5,"Mobile phone accessories",6,red,3,TRUE,1,10,5,10.99,54.95
2017-08-14,2017,3,8,33,5,"Mobile phone accessories",6,red,3,TRUE,1,10,3,8.99,26.97
2017-08-21,2017,3,8,34,5,"Mobile phone accessories",6,red,3,TRUE,1,10,4,9.99,39.96
2017-08-28,2017,3,8,35,5,"Mobile phone accessories",6,red,3,FALSE,0,10,3,16.49,49.47
2017-09-04,2017,3,9,36,5,"Mobile phone accessories",6,red,3,TRUE,1,10,3,10.99,32.97
2017-09-11,2017,3,9,37,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,8.99,80.91
2017-09-18,2017,3,9,38,5,"Mobile phone accessories",6,red,3,TRUE,1,10,5,8.99,44.95
2017-09-25,2017,3,9,39,5,"Mobile phone accessories",6,red,3,TRUE,1,10,3,8.99,26.97
2017-10-02,2017,4,10,40,5,"Mobile phone accessories",6,red,3,FALSE,0,10,1,16.49,16.49
2017-10-09,2017,4,10,41,5,"Mobile phone accessories",6,red,3,TRUE,1,10,2,9.99,19.98
2017-10-16,2017,4,10,42,5,"Mobile phone accessories",6,red,3,TRUE,1,10,5,10.99,54.95
2017-10-23,2017,4,10,43,5,"Mobile phone accessories",6,red,3,FALSE,0,10,6,15.49,92.94
2017-10-30,2017,4,10,44,5,"Mobile phone accessories",6,red,3,FALSE,0,10,1,15.49,15.49
2017-11-06,2017,4,11,45,5,"Mobile phone accessories",6,red,3,TRUE,1,10,5,10.99,54.95
2017-11-13,2017,4,11,46,5,"Mobile phone accessories",6,red,3,TRUE,1,10,14,8.99,125.86
2017-11-20,2017,4,11,47,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,16.49,82.45
2017-11-27,2017,4,11,48,5,"Mobile phone accessories",6,red,3,FALSE,0,10,8,13.66,109.28
2017-12-04,2017,4,12,49,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,10.45,114.95
2017-12-11,2017,4,12,50,5,"Mobile phone accessories",6,red,3,TRUE,1,10,16,9.62,153.92
2017-12-18,2017,4,12,51,5,"Mobile phone accessories",6,red,3,FALSE,0,10,2,8.99,17.98
2017-12-25,2017,4,12,52,5,"Mobile phone accessories",6,red,3,TRUE,1,10,3,9.99,29.97
2018-01-01,2018,1,1,0,5,"Mobile phone accessories",6,red,3,FALSE,0,10,8,11.74,93.92
2018-01-08,2018,1,1,1,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,11.77,82.39
2018-01-15,2018,1,1,2,5,"Mobile phone accessories",6,red,3,FALSE,0,10,7,13.66,95.62
2018-01-22,2018,1,1,3,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,8.99,98.89
2018-01-29,2018,1,1,4,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,10.99,76.93
2018-02-05,2018,1,2,5,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,10.99,120.89
2018-02-12,2018,1,2,6,5,"Mobile phone accessories",6,red,3,TRUE,1,10,10,9.99,99.90
2018-02-19,2018,1,2,7,5,"Mobile phone accessories",6,red,3,TRUE,1,10,5,11.36,56.80
2018-02-26,2018,1,2,8,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,15.39,138.51
2018-03-05,2018,1,3,9,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,8.99,116.87
2018-03-12,2018,1,3,10,5,"Mobile phone accessories",6,red,3,TRUE,1,10,15,8.99,134.85
2018-03-19,2018,1,3,11,5,"Mobile phone accessories",6,red,3,TRUE,1,10,27,10.99,296.73
2018-03-26,2018,1,3,12,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,14.49,130.41
2018-04-02,2018,2,4,13,5,"Mobile phone accessories",6,red,3,TRUE,1,10,12,8.99,107.88
2018-04-09,2018,2,4,14,5,"Mobile phone accessories",6,red,3,TRUE,1,10,10,10.99,109.90
2018-04-16,2018,2,4,15,5,"Mobile phone accessories",6,red,3,TRUE,1,10,16,9.89,158.24
2018-04-23,2018,2,4,16,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,8.89,115.57
2018-04-30,2018,2,4,17,5,"Mobile phone accessories",6,red,3,FALSE,0,10,16,12.02,192.32
2018-05-07,2018,2,5,18,5,"Mobile phone accessories",6,red,3,TRUE,1,10,14,8.99,125.86
2018-05-14,2018,2,5,19,5,"Mobile phone accessories",6,red,3,TRUE,1,10,12,11.74,140.88
2018-05-21,2018,2,5,20,5,"Mobile phone accessories",6,red,3,TRUE,1,10,18,10.99,197.82
2018-05-28,2018,2,5,21,5,"Mobile phone accessories",6,red,3,FALSE,0,10,24,10.38,249.12
2018-06-04,2018,2,6,22,5,"Mobile phone accessories",6,red,3,FALSE,0,10,12,10.99,131.88
2018-06-11,2018,2,6,23,5,"Mobile phone accessories",6,red,3,FALSE,0,10,21,10.99,230.79
2018-06-18,2018,2,6,24,5,"Mobile phone accessories",6,red,3,TRUE,1,10,17,15.49,263.33
2018-06-25,2018,2,6,25,5,"Mobile phone accessories",6,red,3,TRUE,1,10,19,15.27,290.13
2018-07-02,2018,3,7,26,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,9.99,109.89
2018-07-09,2018,3,7,27,5,"Mobile phone accessories",6,red,3,TRUE,1,10,9,10.99,98.91
2018-07-16,2018,3,7,28,5,"Mobile phone accessories",6,red,3,FALSE,0,10,5,16.49,82.45
2018-07-23,2018,3,7,29,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,16.49,115.43
2018-07-30,2018,3,7,30,5,"Mobile phone accessories",6,red,3,TRUE,1,10,7,9.99,69.93
2018-08-06,2018,3,8,31,5,"Mobile phone accessories",6,red,3,TRUE,1,10,17,8.99,152.83
2018-08-13,2018,3,8,32,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,8.99,116.87
2018-08-20,2018,3,8,33,5,"Mobile phone accessories",6,red,3,TRUE,1,10,10,11.74,117.40
2018-08-27,2018,3,8,34,5,"Mobile phone accessories",6,red,3,TRUE,1,10,11,10.09,110.99
2018-09-03,2018,3,9,35,5,"Mobile phone accessories",6,red,3,TRUE,1,10,13,10.99,142.87
2018-09-10,2018,3,9,36,5,"Mobile phone accessories",6,red,3,TRUE,1,10,10,8.99,89.90
2018-09-17,2018,3,9,37,5,"Mobile phone accessories",6,red,3,FALSE,0,10,8,8.99,71.92
2018-09-24,2018,3,9,38,5,"Mobile phone accessories",6,red,3,FALSE,0,10,7,10.99,76.93
2016-10-31,2016,4,10,44,6,"Selfie sticks",4,blue,2,FALSE,0,3,12,30.79,369.48
2016-11-07,2016,4,11,45,6,"Selfie sticks",4,blue,2,FALSE,0,3,28,27.18,761.04
2016-11-14,2016,4,11,46,6,"Selfie sticks",4,blue,2,TRUE,1,3,20,20.99,419.80
2016-11-21,2016,4,11,47,6,"Selfie sticks",4,blue,2,TRUE,1,3,18,34.18,615.24
2016-11-28,2016,4,11,48,6,"Selfie sticks",4,blue,2,TRUE,1,3,59,20.94,1235.46
2016-12-05,2016,4,12,49,6,"Selfie sticks",4,blue,2,TRUE,1,3,41,19.86,814.26
2016-12-12,2016,4,12,50,6,"Selfie sticks",4,blue,2,TRUE,1,3,119,17.10,2034.90
2016-12-19,2016,4,12,51,6,"Selfie sticks",4,blue,2,TRUE,1,3,60,16.91,1014.60
2016-12-26,2016,4,12,52,6,"Selfie sticks",4,blue,2,TRUE,1,3,60,20.99,1259.40
2017-01-02,2017,1,1,1,6,"Selfie sticks",4,blue,2,TRUE,1,3,38,20.41,775.58
2017-01-09,2017,1,1,2,6,"Selfie sticks",4,blue,2,FALSE,0,3,11,28.79,316.69
2017-01-16,2017,1,1,3,6,"Selfie sticks",4,blue,2,FALSE,0,3,8,28.79,230.32
2017-01-23,2017,1,1,4,6,"Selfie sticks",4,blue,2,FALSE,0,3,10,30.79,307.90
2017-01-30,2017,1,1,5,6,"Selfie sticks",4,blue,2,FALSE,0,3,17,30.79,523.43
2017-02-06,2017,1,2,6,6,"Selfie sticks",4,blue,2,FALSE,0,3,9,28.79,259.11
2017-02-13,2017,1,2,7,6,"Selfie sticks",4,blue,2,FALSE,0,3,5,30.79,153.95
2017-02-20,2017,1,2,8,6,"Selfie sticks",4,blue,2,FALSE,0,3,8,30.79,246.32
2017-02-27,2017,1,2,9,6,"Selfie sticks",4,blue,2,FALSE,0,3,9,26.86,241.74
2017-03-06,2017,1,3,10,6,"Selfie sticks",4,blue,2,FALSE,0,3,7,29.79,208.53
2017-03-13,2017,1,3,11,6,"Selfie sticks",4,blue,2,FALSE,0,3,9,29.79,268.11
2017-03-20,2017,1,3,12,6,"Selfie sticks",4,blue,2,FALSE,0,3,9,28.53,256.77
2017-03-27,2017,1,3,13,6,"Selfie sticks",4,blue,2,FALSE,0,3,15,28.79,431.85
2017-04-03,2017,2,4,14,6,"Selfie sticks",4,blue,2,FALSE,0,3,11,30.79,338.69
2017-04-10,2017,2,4,15,6,"Selfie sticks",4,blue,2,FALSE,0,3,15,30.79,461.85
2017-04-17,2017,2,4,16,6,"Selfie sticks",4,blue,2,FALSE,0,3,10,33.21,332.10
2017-04-24,2017,2,4,17,6,"Selfie sticks",4,blue,2,FALSE,0,3,17,27.17,461.89
2017-05-01,2017,2,5,18,6,"Selfie sticks",4,blue,2,FALSE,0,3,17,29.66,504.22
2017-05-08,2017,2,5,19,6,"Selfie sticks",4,blue,2,FALSE,0,3,27,29.58,798.66
2017-05-15,2017,2,5,20,6,"Selfie sticks",4,blue,2,FALSE,0,3,23,30.70,706.10
2017-05-22,2017,2,5,21,6,"Selfie sticks",4,blue,2,FALSE,0,3,14,28.79,403.06
2017-05-29,2017,2,5,22,6,"Selfie sticks",4,blue,2,FALSE,0,3,39,30.71,1197.69
2017-06-05,2017,2,6,23,6,"Selfie sticks",4,blue,2,FALSE,0,3,10,30.79,307.90
